,Id,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Area,Garage Qual,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch SF,Screen Porch SF,Pool QC,Fence,Misc Val,Mo Sold,SalePrice,>4000SF,MS Zoning_C (all),MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Alley_Grvl,Alley_Pave,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Utilities_NoSeWa,Utilities_NoSewr,Lot Config_NotCulDSac,Land Slope_Mod,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_notTwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_Not,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_ImStucc,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_PreCast,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Garage Type_Out,Misc Feature_Elev,Misc Feature_Gar2,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD ,finished_Unf
196,543,531376090,20,61.0,7328,7,5,2008,2009,140.0,2,2,4,3,2,1,1,0.0,1,0.0,1450.0,1450.0,4,1,4.0,1450,0,0,1450,0.0,0.0,2,0,2,1,3,6,7,0,0,2008.0,2,788.0,2,2,0,93,0,0,0,0,5,0,2,224243.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
197,2835,908227010,50,72.0,7822,6,3,1915,1950,0.0,1,1,1,1,1,1,1,0.0,1,0.0,832.0,832.0,2,1,2.0,846,492,0,1338,0.0,0.0,2,0,3,1,2,7,7,0,0,1974.0,1,528.0,2,0,0,0,208,0,0,0,4,0,5,92000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
198,1735,528221090,60,65.0,9018,7,5,2007,2007,0.0,2,2,4,3,2,2,1,0.0,1,0.0,728.0,728.0,4,1,4.0,728,728,0,1456,0.0,0.0,2,1,3,1,3,8,7,1,3,2007.0,3,400.0,2,2,100,24,0,0,0,0,5,0,7,179540.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
199,448,528166060,20,103.0,13472,10,5,2003,2003,922.0,3,2,4,4,2,3,6,56.0,1,0.0,2336.0,2392.0,4,1,4.0,2392,0,0,2392,0.0,0.0,2,0,3,1,4,8,7,1,4,2003.0,3,968.0,2,2,248,105,0,0,0,0,5,0,6,386250.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
200,2287,923228200,180,0.0,1533,4,5,1970,1970,0.0,1,2,2,3,2,2,6,503.0,1,0.0,27.0,530.0,2,1,4.0,530,462,0,992,1.0,0.0,1,0,2,1,2,4,7,0,0,1970.0,3,297.0,2,2,112,97,0,0,0,0,5,0,7,106500.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
201,524,528477050,60,85.0,11003,10,5,2008,2008,160.0,3,2,4,4,2,2,6,765.0,1,0.0,252.0,1017.0,4,1,4.0,1026,981,0,2007,1.0,0.0,2,1,3,1,4,10,7,1,4,2008.0,3,812.0,2,2,168,52,0,0,0,0,5,0,4,310000.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
202,1767,528348030,60,83.0,10790,7,5,1998,1998,275.0,2,2,4,3,2,1,1,0.0,1,0.0,1066.0,1066.0,4,1,4.0,1108,1277,0,2385,0.0,0.0,2,1,4,1,3,8,7,1,2,1998.0,3,600.0,2,2,120,38,0,0,0,0,5,0,5,252000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
203,2206,909254130,75,53.0,7128,7,5,1941,1950,0.0,1,3,2,2,2,1,3,364.0,1,0.0,554.0,918.0,3,1,4.0,918,728,0,1646,0.0,0.0,2,0,4,1,2,7,7,2,3,1941.0,1,240.0,2,2,0,0,0,0,126,0,2,0,8,164000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
204,1740,528222080,60,64.0,7713,7,5,2007,2007,16.0,2,2,4,3,2,1,1,0.0,1,0.0,728.0,728.0,4,1,4.0,728,728,0,1456,0.0,0.0,2,1,3,1,3,7,7,0,0,2007.0,3,400.0,2,2,100,24,0,0,0,0,5,0,7,177594.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
205,199,903232190,50,52.0,6240,5,7,1936,1980,0.0,1,2,2,2,1,1,3,276.0,1,0.0,252.0,528.0,3,1,4.0,548,492,0,1040,0.0,0.0,1,0,2,1,2,5,7,0,0,1979.0,3,624.0,2,1,306,0,32,0,0,0,5,0,5,123900.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
206,2214,909275310,70,86.0,22420,6,6,1918,1950,0.0,1,2,1,3,2,1,4,1128.0,1,0.0,242.0,1370.0,2,0,3.0,1370,1254,0,2624,1.0,0.0,2,1,4,1,2,10,7,1,3,1918.0,1,864.0,2,0,0,0,0,0,0,0,5,0,11,239000.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
207,323,923201020,20,85.0,15300,5,5,1965,1977,0.0,1,2,2,2,2,1,3,42.0,1,0.0,1026.0,1068.0,2,1,4.0,1264,0,0,1264,1.0,0.0,1,0,2,1,2,7,7,1,2,1965.0,1,528.0,2,2,0,0,0,0,0,0,5,0,6,169000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
208,2421,528228325,120,0.0,3196,7,5,2003,2004,18.0,2,2,4,3,2,3,1,0.0,1,0.0,1374.0,1374.0,4,1,4.0,1557,0,0,1557,0.0,0.0,2,0,2,1,3,7,7,1,2,2003.0,3,420.0,2,2,143,20,0,0,0,0,5,0,10,234000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
209,952,914475030,85,72.0,9360,6,7,1977,1977,0.0,1,2,2,3,2,2,6,841.0,2,116.0,0.0,957.0,2,1,4.0,1287,0,0,1287,1.0,0.0,1,1,2,1,2,5,7,2,1,1977.0,2,541.0,2,2,302,39,0,0,120,0,3,0,11,173000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
210,24,527402200,20,0.0,11241,6,7,1970,1970,180.0,1,2,2,2,2,1,5,578.0,1,0.0,426.0,1004.0,4,1,4.0,1004,0,0,1004,1.0,0.0,1,0,2,1,2,5,7,1,2,1970.0,3,480.0,2,2,0,0,0,0,0,0,5,700,3,149000.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
211,1139,531376070,20,81.0,9260,7,5,2007,2007,0.0,2,2,4,3,2,2,1,0.0,1,0.0,1162.0,1162.0,4,1,4.0,1162,0,0,1162,0.0,0.0,2,0,3,1,3,6,7,0,0,2007.0,3,483.0,2,2,0,32,0,0,0,0,5,0,3,170000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
212,518,528458020,20,90.0,7993,7,5,2008,2009,0.0,2,2,4,4,2,1,1,0.0,1,0.0,1436.0,1436.0,4,1,4.0,1436,0,0,1436,0.0,0.0,2,0,3,1,3,6,7,0,0,2008.0,3,529.0,2,2,0,121,0,0,0,0,5,0,10,225000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
213,1390,905201020,20,94.0,9239,5,8,1963,2003,0.0,1,3,2,2,2,1,6,634.0,1,0.0,326.0,960.0,4,1,4.0,960,0,0,960,1.0,0.0,1,0,3,1,3,6,7,0,0,1963.0,3,300.0,2,2,168,0,0,0,0,0,5,0,5,144900.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
214,277,908102170,20,60.0,10044,5,6,1968,1968,0.0,1,2,2,3,2,3,5,1070.0,1,0.0,126.0,1196.0,2,1,4.0,1196,0,0,1196,1.0,0.0,1,0,3,1,2,6,7,0,0,1968.0,2,336.0,2,2,257,0,168,0,0,0,2,0,6,144000.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
215,54,528228440,120,43.0,3182,8,5,2004,2005,16.0,2,2,4,3,2,1,6,24.0,1,0.0,1232.0,1256.0,4,1,4.0,1269,0,0,1269,0.0,0.0,2,0,2,1,3,6,7,1,2,2004.0,3,430.0,2,2,146,20,0,0,144,0,5,0,4,192000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
216,649,535353040,20,60.0,7626,5,8,1952,2005,0.0,2,2,2,2,2,1,6,931.0,1,0.0,100.0,1031.0,3,1,4.0,1031,0,0,1031,1.0,0.0,1,0,2,1,3,5,7,0,0,1952.0,1,230.0,2,2,0,0,0,0,0,0,2,0,3,145500.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
217,2600,535377100,50,60.0,7008,4,8,1900,1998,0.0,1,3,1,1,1,1,1,0.0,1,0.0,448.0,448.0,4,1,4.0,448,272,0,720,0.0,0.0,1,0,1,1,1,5,7,0,0,1900.0,1,280.0,1,2,0,0,70,0,0,0,5,0,3,86900.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
218,617,534475185,20,128.0,12160,6,4,1953,1953,90.0,1,2,2,2,2,1,4,1024.0,1,0.0,481.0,1505.0,4,1,4.0,1505,0,0,1505,1.0,0.0,1,0,2,1,2,6,7,1,2,1953.0,2,505.0,2,2,0,0,0,162,0,0,5,0,2,149500.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
219,2209,909256120,30,50.0,6305,5,7,1938,1950,0.0,1,3,4,1,1,1,1,0.0,1,0.0,920.0,920.0,4,1,4.0,954,0,0,954,0.0,0.0,1,0,2,1,1,5,7,1,3,1938.0,1,240.0,1,2,0,0,0,0,0,0,2,0,6,119750.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
220,2814,907418020,60,68.0,8846,6,5,2005,2006,0.0,1,2,4,3,2,1,1,0.0,1,0.0,750.0,750.0,4,1,4.0,750,750,0,1500,0.0,0.0,2,1,3,1,3,6,7,0,0,2005.0,2,564.0,2,2,0,35,0,0,0,0,5,0,8,173900.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
221,2542,534275010,20,0.0,10659,5,6,1961,1961,0.0,1,2,2,2,2,1,3,915.0,1,0.0,135.0,1050.0,2,1,4.0,1050,0,0,1050,1.0,0.0,1,0,3,1,2,6,7,0,0,1961.0,1,368.0,2,2,0,319,0,0,0,0,5,0,1,136500.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,2323,527146135,160,68.0,13108,8,5,1994,1994,0.0,2,2,4,3,2,1,1,0.0,1,0.0,2062.0,2062.0,4,1,4.0,2079,608,0,2687,0.0,0.0,2,1,4,1,3,9,7,0,0,1994.0,3,618.0,2,2,168,12,0,0,0,0,5,0,12,270000.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
223,1393,905202230,20,0.0,13500,6,7,1960,1975,0.0,1,2,2,3,2,3,4,429.0,5,1080.0,93.0,1602.0,3,1,4.0,1252,0,0,1252,1.0,0.0,1,0,1,1,2,4,7,1,3,1960.0,2,564.0,2,2,409,0,0,0,0,0,5,0,3,235000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
224,490,528290190,80,62.0,7750,7,5,1999,2000,0.0,1,2,4,3,2,1,1,0.0,1,0.0,384.0,384.0,4,1,4.0,774,656,0,1430,0.0,0.0,2,1,3,1,2,7,7,1,2,1999.0,2,400.0,2,2,0,0,0,0,0,0,5,0,3,156000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
225,542,531375130,20,60.0,12450,5,5,2003,2004,0.0,1,2,4,3,2,1,6,836.0,1,0.0,278.0,1114.0,4,1,4.0,1114,0,0,1114,1.0,0.0,2,0,3,1,3,6,7,0,0,2004.0,1,576.0,2,2,0,42,0,0,0,0,5,0,6,153000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
